eff_date,hdd,cdd,temp_natl
8/6/1966,0.0336,10.2113,75.1777
8/7/1966,0.0581,10.4265,75.3684
8/8/1966,0.2716,10.2358,74.9642
8/9/1966,0.2119,9.8912,74.6793
8/10/1966,0.371,9.5963,74.2253
8/11/1966,0.2337,9.1592,73.9255
8/12/1966,0.335,8.197,72.862
8/13/1966,0.3358,7.5025,72.1667
8/14/1966,0.1856,8.8683,73.6827
8/15/1966,0.0871,10.5221,75.435
8/16/1966,0.0643,11.0662,76.0019
8/17/1966,0.0524,11.0103,75.9579
8/18/1966,0.1121,10.5359,75.4238
8/19/1966,0.2791,10.3052,75.0261
8/20/1966,0.4226,9.2712,73.8486
8/21/1966,0.5542,9.3955,73.8413
8/22/1966,0.7393,8.593,72.8537
8/23/1966,0.9027,7.152,71.2493
8/24/1966,0.8675,4.9487,69.0812
8/25/1966,0.341,4.9493,69.6083
8/26/1966,0.2638,5.7062,70.4424
8/27/1966,0.2399,7.2227,71.9828
8/28/1966,0.2683,8.4438,73.1755
8/29/1966,0.4472,8.7477,73.3005
8/30/1966,0.4719,9.5429,74.071
8/31/1966,0.4083,9.018,73.6097
9/1/1966,0.4217,8.72,73.2983
9/2/1966,0.351,10.0216,74.6706
9/3/1966,0.5008,9.4766,73.9758
9/4/1966,0.6312,8.3454,72.7142
9/5/1966,0.6067,7.4598,71.8531
9/6/1966,1.0694,6.1642,70.0948
9/7/1966,1.2211,4.7513,68.5302
9/8/1966,0.9901,4.4829,68.4928
9/9/1966,0.7442,4.3223,68.5781
9/10/1966,0.5015,4.7066,69.2051
9/11/1966,1.0389,4.7454,68.7065
9/12/1966,1.2828,4.8428,68.56
9/13/1966,1.2557,4.6126,68.3569
9/14/1966,2.2365,4.3398,67.1033
9/15/1966,4.1928,3.2058,64.013
9/16/1966,5.1044,2.7632,62.6588
9/17/1966,3.1228,3.1844,65.0616
9/18/1966,2.1387,3.3195,66.1808
9/19/1966,1.6517,3.0892,66.4375
9/20/1966,2.3665,2.7098,65.3433
9/21/1966,2.1937,3.0345,65.8408
9/22/1966,1.4581,3.1442,66.6861
9/23/1966,2.9662,3.1347,65.1685
9/24/1966,4.9421,2.9707,63.0286
9/25/1966,5.0192,3.1443,63.1251
9/26/1966,5.9963,3.4439,62.4476
9/27/1966,5.5083,3.705,63.1967
9/28/1966,4.1105,3.2618,64.1513
9/29/1966,3.8438,3.6868,64.843
9/30/1966,5.5393,3.0543,62.515
10/1/1966,9.6949,1.6823,56.9874
10/2/1966,8.7912,1.227,57.4358
10/3/1966,6.8108,1.9222,60.1114
10/4/1966,4.9186,2.3921,62.4735
10/5/1966,7.4906,1.7364,59.2458
10/6/1966,9.2298,1.4585,57.2287
10/7/1966,6.1795,1.3489,60.1694
10/8/1966,3.83,2.2624,63.4324
10/9/1966,2.8226,3.4522,65.6296
10/10/1966,5.4504,2.7877,62.3373
10/11/1966,7.6178,1.5053,58.8875
10/12/1966,8.3997,1.6199,58.2202
10/13/1966,7.3095,2.4282,60.1187
10/14/1966,5.5273,2.4384,61.9111
10/15/1966,8.2307,1.2867,58.056
10/16/1966,10.9035,1.0656,55.1621
10/17/1966,12.8817,0.9283,53.0466
10/18/1966,13.9798,0.8497,51.8699
10/19/1966,12.7744,0.8702,53.0958
10/20/1966,12.7789,0.2477,52.4688
10/21/1966,11.5165,0.3761,53.8596
10/22/1966,10.0525,0.866,55.8135
10/23/1966,8.6227,1.0694,57.4467
10/24/1966,9.0341,1.1009,57.0668
10/25/1966,10.4593,1.2098,55.7505
10/26/1966,10.8729,0.4998,54.6269
10/27/1966,10.1914,0.2996,55.1082
10/28/1966,9.2319,0.3392,56.1073
10/29/1966,11.2373,0.3308,54.0935
10/30/1966,15.0224,0.3466,50.3242
10/31/1966,12.5772,0.53,52.9528
11/1/1966,14.9632,0.9555,50.9923
11/2/1966,17.6372,0.5181,47.8809
11/3/1966,21.2398,0.0014,43.7616
11/4/1966,21.2575,0.0136,43.7561
11/5/1966,18.4302,0.265,46.8348
11/6/1966,15.7462,0.6266,49.8804
11/7/1966,12.6643,0.9646,53.3003
11/8/1966,11.9054,1.2889,54.3835
11/9/1966,11.1318,0.9815,54.8497
11/10/1966,12.599,0.8321,53.2331
11/11/1966,14.1425,0.814,51.6715
11/12/1966,16.4481,0.5963,49.1482
11/13/1966,17.2494,0.4867,48.2373
11/14/1966,17.6101,0.2204,47.6103
11/15/1966,16.502,0.1792,48.6772
11/16/1966,14.3662,0.3043,50.9381
11/17/1966,10.4991,0.4064,54.9073
11/18/1966,12.5657,0.6163,53.0506
11/19/1966,17.2802,0.4831,48.2029
11/20/1966,19.1766,0.2921,46.1155
11/21/1966,17.4582,0.4624,48.0042
11/22/1966,16.8147,0.5603,48.7456
11/23/1966,15.6048,0.4927,49.8879
11/24/1966,14.2829,0.5856,51.3027
11/25/1966,13.7858,0.4602,51.6744
11/26/1966,14.4529,0.2817,50.8288
11/27/1966,16.6861,0.0008,48.3147
11/28/1966,20.0616,0.0014,44.9398
11/29/1966,22.7712,0.0003,42.2291
11/30/1966,23.341,0.0003,41.6593
12/1/1966,26.6905,0,38.3095
12/2/1966,28.9456,0.0691,36.1235
12/3/1966,32.4231,0.0188,32.5957
12/4/1966,29.8904,0.0229,35.1325
12/5/1966,23.1781,0.2706,42.0925
12/6/1966,16.9836,0.6725,48.6889
12/7/1966,15.226,1.0546,50.8286
12/8/1966,13.0327,0.4786,52.4459
12/9/1966,16.8032,0.3776,48.5744
12/10/1966,21.4053,0.2662,43.8609
12/11/1966,25.3922,0.1262,39.734
12/12/1966,27.9529,0.0006,37.0477
12/13/1966,28.2417,0.0006,36.7589
12/14/1966,26.3836,0.0001,38.6165
12/15/1966,25.6151,0.0064,39.3913
12/16/1966,24.0825,0.0007,40.9182
12/17/1966,21.2276,0.0831,43.8555
12/18/1966,20.4731,0.0551,44.582
12/19/1966,24.1305,0.0003,40.8698
12/20/1966,24.5926,0.0004,40.4078
12/21/1966,24.8721,0.0067,40.1346
12/22/1966,27.0231,0.007,37.9839
12/23/1966,31.9498,0.0453,33.0955
12/24/1966,34.659,0.0006,30.3416
12/25/1966,34.5951,0,30.4049
12/26/1966,32.4763,0.0005,32.5242
12/27/1966,31.9622,0.0196,33.0574
12/28/1966,31.2966,0.1219,33.8253
12/29/1966,31.7226,0.1247,33.4021
12/30/1966,32.0998,0.0652,32.9654
12/31/1966,29.9608,0.1624,35.2016
1/1/1967,26.6856,0.2205,38.5349
1/2/1967,26.1315,0.4019,39.2704
1/3/1967,28.2157,0.4788,37.2631
1/4/1967,29.1011,0.0555,35.9544
1/5/1967,29.8146,0,35.1854
1/6/1967,28.2819,0.0191,36.7372
1/7/1967,26.9344,0.1516,38.2172
1/8/1967,28.2452,0.2588,37.0136
1/9/1967,29.2858,0.2699,35.9841
1/10/1967,28.4492,0.1567,36.7075
1/11/1967,30.1014,0.0361,34.9347
1/12/1967,26.2889,0.0752,38.7863
1/13/1967,22.8515,0.1229,42.2714
1/14/1967,22.6104,0.2583,42.6479
1/15/1967,27.0503,0.1414,38.0911
1/16/1967,29.6681,0.0497,35.3816
1/17/1967,32.2452,0.0541,32.8089
1/18/1967,37.4035,0.145,27.7415
1/19/1967,34.6079,0.1867,30.5788
1/20/1967,27.6682,0.1391,37.4709
1/21/1967,20.289,0.1726,44.8836
1/22/1967,15.5687,0.4022,49.8335
1/23/1967,14.006,0.4627,51.4567
1/24/1967,13.0111,0.4999,52.4888
1/25/1967,16.4332,0.5007,49.0675
1/26/1967,19.8432,0.3118,45.4686
1/27/1967,24.2084,0.1929,40.9845
1/28/1967,27.2043,0.0004,37.7961
1/29/1967,26.8188,0,38.1812
1/30/1967,25.8823,0.0002,39.1179
1/31/1967,23.5182,0.0989,41.5807
2/1/1967,20.1973,0.2233,45.026
2/2/1967,22.9069,0.0863,42.1794
2/3/1967,28.318,0.1556,36.8376
2/4/1967,24.7988,0.0714,40.2726
2/5/1967,24.627,0.0011,40.3741
2/6/1967,32.6127,0.0028,32.3901
2/7/1967,37.8331,0.1877,27.3546
2/8/1967,36.0544,0.0884,29.034
2/9/1967,30.8707,0.0647,34.194
2/10/1967,26.2433,0.0004,38.7571
2/11/1967,27.3711,0.0244,37.6533
2/12/1967,32.9772,0.3519,32.3747
2/13/1967,28.516,0.0444,36.5284
2/14/1967,21.0808,0.0383,43.9575
2/15/1967,19.4863,0.1423,45.656
2/16/1967,26.2207,0.1321,38.9114
2/17/1967,29.4036,0.2459,35.8423
2/18/1967,29.9149,0.2419,35.327
2/19/1967,27.3293,0.2265,37.8972
2/20/1967,27.3468,0.2959,37.9491
2/21/1967,30.2317,0.1581,34.9264
2/22/1967,29.3174,0.1331,35.8157
2/23/1967,30.7706,0.0012,34.2306
2/24/1967,36.374,0.0004,28.6264
2/25/1967,38.7858,0,26.2142
2/26/1967,32.5743,0.0021,32.4278
2/27/1967,26.2645,0.0128,38.7483
2/28/1967,23.9329,0.001,41.0681
3/1/1967,27.1272,0.0165,37.8893
3/2/1967,20.959,0.0686,44.1096
3/3/1967,16.4643,0.4644,49.0001
3/4/1967,19.8985,0.6746,45.7761
3/5/1967,20.9242,1.0643,45.1401
3/6/1967,22.9918,0.7968,42.805
3/7/1967,27.165,0.3149,38.1499
3/8/1967,27.6543,0.2416,37.5873
3/9/1967,19.7112,0.38,45.6688
3/10/1967,12.7026,1.1297,53.4271
3/11/1967,11.4274,2.0568,55.6294
3/12/1967,15.2756,2.0498,51.7742
3/13/1967,16.2376,1.7612,50.5236
3/14/1967,14.694,1.7599,52.0659
3/15/1967,18.6967,0.888,47.1913
3/16/1967,22.5213,0.1494,42.6281
3/17/1967,27.1677,0.1149,37.9472
3/18/1967,29.9983,0.08,35.0817
3/19/1967,26.184,0.1333,38.9493
3/20/1967,20.402,0.2685,44.8665
3/21/1967,18.8178,0.4005,46.5827
3/22/1967,18.1664,0.2842,47.1178
3/23/1967,17.027,0.2662,48.2392
3/24/1967,15.8618,0.4088,49.547
3/25/1967,13.3842,0.4965,52.1123
3/26/1967,11.7805,0.7219,53.9414
3/27/1967,12.308,0.6585,53.3505
3/28/1967,12.1349,1.0699,53.935
3/29/1967,12.1662,1.2868,54.1206
3/30/1967,11.3383,1.4171,55.0788
3/31/1967,10.6385,1.2772,55.6387
4/1/1967,9.0998,1.3245,57.2247
4/2/1967,6.3136,1.5408,60.2272
4/3/1967,10.6471,1.2642,55.6171
4/4/1967,14.0406,1.0311,51.9905
4/5/1967,9.6046,1.9674,57.3628
4/6/1967,9.7451,2.7723,58.0272
4/7/1967,13.1194,2.126,54.0066
4/8/1967,12.9353,1.5148,53.5795
4/9/1967,9.5688,1.9637,57.3949
4/10/1967,10.9769,1.6024,55.6255
4/11/1967,15.9352,1.316,50.3808
4/12/1967,15.5535,1.5045,50.951
4/13/1967,11.5857,1.3315,54.7458
4/14/1967,6.495,1.5827,60.0877
4/15/1967,6.9541,2.8355,60.8814
4/16/1967,7.7439,3.1872,60.4433
4/17/1967,10.3174,2.4905,57.1731
4/18/1967,12.6651,1.8026,54.1375
4/19/1967,13.8326,1.6024,52.7698
4/20/1967,11.8664,1.5456,54.6792
4/21/1967,9.3862,1.875,57.4888
4/22/1967,10.3897,2.4117,57.022
4/23/1967,14.0058,2.0984,53.0926
4/24/1967,16.1392,1.6156,50.4764
4/25/1967,15.6929,1.9025,51.2096
4/26/1967,14.0418,1.6609,52.6191
4/27/1967,14.214,0.899,51.685
4/28/1967,12.9305,0.5805,52.65
4/29/1967,11.1754,1.0487,54.8733
4/30/1967,8.4875,1.6863,58.1988
5/1/1967,7.0645,1.7057,59.6412
5/2/1967,10.5391,1.0905,55.5514
5/3/1967,12.293,0.715,53.422
5/4/1967,11.256,1.205,54.949
5/5/1967,9.8145,1.5127,56.6982
5/6/1967,10.2796,2.2268,56.9472
5/7/1967,9.6067,1.9646,57.3579
5/8/1967,8.3308,2.5304,59.1996
5/9/1967,9.3724,2.3603,57.9879
5/10/1967,9.4157,2.6798,58.2641
5/11/1967,9.2346,3.5341,59.2995
5/12/1967,9.6819,3.7551,59.0732
5/13/1967,8.8098,3.1368,59.327
5/14/1967,7.4666,2.8356,60.369
5/15/1967,7.5629,2.1617,59.5988
5/16/1967,7.3969,1.8909,59.494
5/17/1967,5.4645,1.6996,61.2351
5/18/1967,2.9182,2.7791,64.8609
5/19/1967,2.2809,3.2145,65.9336
5/20/1967,5.0048,2.7215,62.7167
5/21/1967,7.2685,2.0193,59.7508
5/22/1967,7.1707,2.0975,59.9268
5/23/1967,6.1867,2.37,61.1833
5/24/1967,4.6488,2.3664,62.7176
5/25/1967,4.8618,3.4992,63.6374
5/26/1967,4.5961,4.4091,64.813
5/27/1967,3.0668,4.5032,66.4364
5/28/1967,3.1486,4.7164,66.5678
5/29/1967,5.336,3.8183,63.4823
5/30/1967,5.631,3.2608,62.6298
5/31/1967,6.0258,2.9748,61.949
6/1/1967,4.7079,2.755,63.0471
6/2/1967,2.8655,2.4589,64.5934
6/3/1967,1.7356,2.9784,66.2428
6/4/1967,1.031,4.1676,68.1366
6/5/1967,1.2341,4.7737,68.5396
6/6/1967,1.1755,5.4079,69.2324
6/7/1967,1.2212,5.6634,69.4422
6/8/1967,1.1856,6.4478,70.2622
6/9/1967,1.175,7.2886,71.1136
6/10/1967,1.3167,7.8359,71.5192
6/11/1967,1.3194,7.7325,71.4131
6/12/1967,1.2548,8.176,71.9212
6/13/1967,1.4108,7.9236,71.5128
6/14/1967,0.8945,7.9411,72.0466
6/15/1967,0.491,9.1272,73.6362
6/16/1967,0.3799,10.1506,74.7707
6/17/1967,0.2648,9.1045,73.8397
6/18/1967,0.2571,7.587,72.3299
6/19/1967,0.7179,6.9567,71.2388
6/20/1967,1.0243,7.2743,71.25
6/21/1967,0.9142,7.7343,71.8201
6/22/1967,0.5816,7.9863,72.4047
6/23/1967,0.7596,8.4197,72.6601
6/24/1967,1.0321,8.6857,72.6536
6/25/1967,0.7077,7.7669,72.0592
6/26/1967,0.5346,5.9793,70.4447
6/27/1967,0.2261,6.5698,71.3437
6/28/1967,0.2684,7.1541,71.8857
6/29/1967,0.3255,7.426,72.1005
6/30/1967,0.5537,8.5438,72.9901
7/1/1967,0.0791,9.8351,74.756
7/2/1967,0.3108,9.0826,73.7718
7/3/1967,0.6966,8.0374,72.3408
7/4/1967,1.2467,6.5649,70.3182
7/5/1967,1.0452,5.9013,69.8561
7/6/1967,0.5305,6.2213,70.6908
7/7/1967,0.1513,7.3926,72.2413
7/8/1967,0.1965,9.2102,74.0137
7/9/1967,0.1591,10.9633,75.8042
7/10/1967,0.0295,11.7175,76.688
7/11/1967,0.0211,11.7819,76.7608
7/12/1967,0.121,11.39,76.269
7/13/1967,0.6227,8.4517,72.829
7/14/1967,0.6001,6.3185,70.7184
7/15/1967,0.5889,5.5739,69.985
7/16/1967,0.1874,5.9253,70.7379
7/17/1967,0.1101,6.9043,71.7942
7/18/1967,0.0655,7.8607,72.7952
7/19/1967,0.06,8.1609,73.1009
7/20/1967,0.0558,8.6072,73.5514
7/21/1967,0.0133,9.4895,74.4762
7/22/1967,0.0118,10.5037,75.4919
7/23/1967,0.0092,11.6971,76.6879
7/24/1967,0.0162,12.2766,77.2604
7/25/1967,0.0562,11.5921,76.5359
7/26/1967,0.0921,11.018,75.9259
7/27/1967,0.0465,11.1734,76.1269
7/28/1967,0.0436,10.34,75.2964
7/29/1967,0.0094,10.3323,75.3229
7/30/1967,0.0122,10.4598,75.4476
7/31/1967,0.018,11.1483,76.1303
8/1/1967,0.0158,11.0452,76.0294
8/2/1967,0.0159,11.2462,76.2303
8/3/1967,0.0814,11.1479,76.0665
8/4/1967,0.0451,9.8419,74.7968
8/5/1967,0.0918,8.9416,73.8498
8/6/1967,0.1016,8.2744,73.1728
8/7/1967,0.0605,9.3264,74.2659
8/8/1967,0.0839,9.9752,74.8913
8/9/1967,0.1858,9.4753,74.2895
8/10/1967,0.5617,7.8543,72.2926
8/11/1967,1.0673,5.7925,69.7252
8/12/1967,0.8527,5.3382,69.4855
8/13/1967,0.3418,5.5931,70.2513
8/14/1967,0.0559,6.9469,71.891
8/15/1967,0.0477,8.4533,73.4056
8/16/1967,0.0426,9.4447,74.4021
8/17/1967,0.0189,10.0984,75.0795
8/18/1967,0.3574,10.2381,74.8807
8/19/1967,0.63,9.1693,73.5393
8/20/1967,0.3146,7.8824,72.5678
8/21/1967,0.2113,7.5279,72.3166
8/22/1967,0.5929,7.8073,72.2144
8/23/1967,0.5655,6.9649,71.3994
8/24/1967,0.4766,7.2327,71.7561
8/25/1967,0.3585,7.8573,72.4988
8/26/1967,0.3921,7.856,72.4639
8/27/1967,0.5632,7.834,72.2708
8/28/1967,0.2299,6.9983,71.7684
8/29/1967,0.0889,7.6498,72.5609
8/30/1967,0.896,7.6456,71.7496
8/31/1967,2.2226,6.1865,68.9639
9/1/1967,2.989,4.0601,66.0711
9/2/1967,2.7909,3.5647,65.7738
9/3/1967,1.9148,3.7395,66.8247
9/4/1967,0.5813,4.4527,68.8714
9/5/1967,0.3669,4.5582,69.1913
9/6/1967,0.3783,4.8108,69.4325
9/7/1967,0.6182,5.0149,69.3967
9/8/1967,0.2754,5.3377,70.0623
9/9/1967,0.9226,5.2208,69.2982
9/10/1967,3.2192,4.3373,66.1181
9/11/1967,3.8376,4.0902,65.2526
9/12/1967,3.3248,4.3456,66.0208
9/13/1967,2.2832,4.6207,67.3375
9/14/1967,1.4124,4.5519,68.1395
9/15/1967,0.9674,4.3385,68.3711
9/16/1967,0.6793,4.9218,69.2425
9/17/1967,0.5283,5.5587,70.0304
9/18/1967,0.5583,5.7745,70.2162
9/19/1967,0.5269,6.6377,71.1108
9/20/1967,0.5136,7.4152,71.9016
9/21/1967,0.842,5.6567,69.8147
9/22/1967,3.7609,3.5573,64.7964
9/23/1967,5.8068,3.0816,62.2748
9/24/1967,5.7509,2.9644,62.2135
9/25/1967,4.9814,2.9664,62.985
9/26/1967,3.0538,3.4513,65.3975
9/27/1967,4.0083,2.8536,63.8453
9/28/1967,6.5141,2.7494,61.2353
9/29/1967,7.0107,1.9779,59.9672
9/30/1967,6.169,1.7358,60.5668
10/1/1967,4.7763,1.8895,62.1132
10/2/1967,2.9758,2.8807,64.9049
10/3/1967,1.5497,3.3184,66.7687
10/4/1967,1.3519,4.8129,68.461
10/5/1967,2.3273,3.7977,66.4704
10/6/1967,6.1357,2.5378,61.4021
10/7/1967,7.6165,2.0492,59.4327
10/8/1967,6.4119,1.3208,59.9089
10/9/1967,6.5899,0.9584,59.3685
10/10/1967,8.6925,1.1122,57.4197
10/11/1967,10.2563,1.0518,55.7955
10/12/1967,9.2042,1.3633,57.1591
10/13/1967,7.9203,1.5752,58.6549
10/14/1967,7.0087,1.7444,59.7357
10/15/1967,5.7421,1.8848,61.1427
10/16/1967,5.4208,1.3954,60.9746
10/17/1967,5.3612,1.3013,60.9401
10/18/1967,8.563,0.8698,57.3068
10/19/1967,12.4697,0.2733,52.8036
10/20/1967,12.2074,0.3999,53.1925
10/21/1967,10.0867,0.543,55.4563
10/22/1967,9.306,0.7788,56.4728
10/23/1967,7.9092,1.0766,58.1674
10/24/1967,7.7363,1.2761,58.5398
10/25/1967,11.252,0.6232,54.3712
10/26/1967,14.3478,0.6394,51.2916
10/27/1967,14.2395,0.572,51.3325
10/28/1967,15.1377,0.517,50.3793
10/29/1967,14.3405,0.8032,51.4627
10/30/1967,13.2808,0.6501,52.3693
10/31/1967,12.2768,0.7364,53.4596
11/1/1967,11.2233,0.526,54.3027
11/2/1967,12.439,0.4414,53.0024
11/3/1967,15.6526,0.3099,49.6573
11/4/1967,19.9815,0.1856,45.2041
11/5/1967,22.7513,0.1034,42.3521
11/6/1967,22.7281,0.1616,42.4335
11/7/1967,22.1386,0.0751,42.9365
11/8/1967,20.5322,0.024,44.4918
11/9/1967,17.308,0.1104,47.8024
11/10/1967,13.5493,0.2021,51.6528
11/11/1967,11.2951,0.3926,54.0975
11/12/1967,10.4468,0.522,55.0752
11/13/1967,15.4991,0.284,49.7849
11/14/1967,17.8508,0.0961,47.2453
11/15/1967,22.1669,0.0538,42.8869
11/16/1967,21.7739,0.0716,43.2977
11/17/1967,17.1683,0.3523,48.184
11/18/1967,16.6919,0.2381,48.5462
11/19/1967,19.5946,0.0735,45.4789
11/20/1967,20.6347,0.2618,44.6271
11/21/1967,19.9941,0.4901,45.496
11/22/1967,19.0257,0.3204,46.2947
11/23/1967,19.7966,0.5832,45.7866
11/24/1967,18.4187,0.7218,47.3031
11/25/1967,16.8395,0.7274,48.8879
11/26/1967,17.833,0.9574,48.1244
11/27/1967,22.5545,0.4701,42.9156
11/28/1967,27.7355,0.2335,37.498
11/29/1967,26.5774,0.2786,38.7012
11/30/1967,23.9294,0.6017,41.6723
12/1/1967,25.9683,0.4352,39.4669
12/2/1967,25.1248,0.2662,40.1414
12/3/1967,23.2422,0.0959,41.8537
12/4/1967,23.3636,0.0011,41.6375
12/5/1967,21.1495,0.1756,44.0261
12/6/1967,20.0034,0.2096,45.2062
12/7/1967,19.0019,0.0628,46.0609
12/8/1967,18.6872,0.1891,46.5019
12/9/1967,20.3465,0.3383,44.9918
12/10/1967,22.3684,0.5216,43.1532
12/11/1967,21.5381,0.4689,43.9308
12/12/1967,20.3904,0.2371,44.8467
12/13/1967,22.3842,0.4642,43.08
12/14/1967,25.5536,0.5954,40.0418
12/15/1967,29.0351,0.4614,36.4263
12/16/1967,28.6956,0.3045,36.6089
12/17/1967,24.1057,0.3255,41.2198
12/18/1967,20.2018,0.5434,45.3416
12/19/1967,19.3776,0.6784,46.3008
12/20/1967,19.1465,0.8929,46.7464
12/21/1967,20.1379,0.5608,45.4229
12/22/1967,25.8873,0.355,39.4677
12/23/1967,31.3002,0.0007,33.7005
12/24/1967,29.5803,0,35.4197
12/25/1967,27.1565,0.0008,37.8443
12/26/1967,30.5343,0.0011,34.4668
12/27/1967,32.5053,0.0013,32.496
12/28/1967,30.5143,0.1484,34.6341
12/29/1967,32.0457,0.0008,32.9551
12/30/1967,32.941,0.0004,32.0594
12/31/1967,35.4301,0.0276,29.5975
1/1/1968,38.2358,0.1407,26.9049
1/2/1968,37.1183,0.1687,28.0504
1/3/1968,32.6567,0.3278,32.6711
1/4/1968,35.414,0.2568,29.8428
1/5/1968,38.5618,0.0859,26.5241
1/6/1968,37.6287,0.1249,27.4962
1/7/1968,42.3814,0.1265,22.7451
1/8/1968,43.7662,0.0968,21.3306
1/9/1968,37.6088,0.1865,27.5777
1/10/1968,35.8223,0.2858,29.4635
1/11/1968,37.0182,0.0788,28.0606
1/12/1968,36.9923,0.0445,28.0522
1/13/1968,33.4022,0.0009,31.5987
1/14/1968,30.8573,0.0008,34.1435
1/15/1968,31.5791,0.0012,33.4221
1/16/1968,34.6475,0.0002,30.3527
1/17/1968,30.4395,0,34.5605
1/18/1968,25.1791,0.0485,39.8694
1/19/1968,22.8507,0.0819,42.2312
1/20/1968,21.3693,0.0479,43.6786
1/21/1968,20.8726,0.0012,44.1286
1/22/1968,22.4391,0.0013,42.5622
1/23/1968,25.1445,0.0128,39.8683
1/24/1968,31.1824,0.0228,33.8404
1/25/1968,31.7897,0.0004,33.2107
1/26/1968,27.8557,0.0126,37.1569
1/27/1968,22.9568,0.0491,42.0923
1/28/1968,21.0021,0.1938,44.1917
1/29/1968,20.1447,0.2584,45.1137
1/30/1968,20.8831,0.1551,44.272
1/31/1968,19.2148,0.1766,45.9618
2/1/1968,19.8898,0.0851,45.1953
2/2/1968,21.0628,0.0698,44.007
2/3/1968,23.8232,0.0486,41.2254
2/4/1968,24.2603,0.0016,40.7413
2/5/1968,23.9262,0.0726,41.1464
2/6/1968,23.7204,0.0089,41.2885
2/7/1968,27.2076,0.0002,37.7926
2/8/1968,29.1621,0,35.8379
2/9/1968,30.0986,0,34.9014
2/10/1968,33.7602,0,31.2398
2/11/1968,36.8127,0.0007,28.188
2/12/1968,34.8329,0.0006,30.1677
2/13/1968,35.7104,0.0007,29.2903
2/14/1968,32.8492,0,32.1508
2/15/1968,29.1291,0.0008,35.8717
2/16/1968,28.5512,0.0013,36.4501
2/17/1968,29.9051,0.0276,35.1225
2/18/1968,31.8868,0.038,33.1512
2/19/1968,28.9441,0.0067,36.0626
2/20/1968,28.8584,0,36.1416
2/21/1968,36.2936,0.0001,28.7065
2/22/1968,34.8791,0.0013,30.1222
2/23/1968,30.4618,0.1331,34.6713
2/24/1968,29.4927,0.0007,35.508
2/25/1968,27.5052,0.0015,37.4963
2/26/1968,25.7707,0.0029,39.2322
2/27/1968,24.705,0.002,40.297
2/28/1968,25.8548,0.0043,39.1495
2/29/1968,27.9268,0.0013,37.0745
3/1/1968,25.6546,0,39.3454
3/2/1968,23.9681,0.0035,41.0354
3/3/1968,27.7514,0.0002,37.2488
3/4/1968,22.8043,0.0016,42.1973
3/5/1968,20.2696,0.0002,44.7306
3/6/1968,21.6842,0.0009,43.3167
3/7/1968,22.7668,0.0058,42.239
3/8/1968,17.6027,0.0899,47.4872
3/9/1968,14.542,0.2645,50.7225
3/10/1968,17.0195,0.6505,48.631
3/11/1968,20.0553,0.4724,45.4171
3/12/1968,24.045,0.3642,41.3192
3/13/1968,27.5532,0.0007,37.4475
3/14/1968,25.1992,0,39.8008
3/15/1968,18.4297,0.143,46.7133
3/16/1968,14.7254,0.268,50.5426
3/17/1968,14.9735,0.1225,50.149
3/18/1968,14.714,0.2305,50.5165
3/19/1968,12.911,0.3011,52.3901
3/20/1968,14.7178,0.282,50.5642
3/21/1968,17.9588,0.3824,47.4236
3/22/1968,20.2406,0.5002,45.2596
3/23/1968,22.7987,0.0011,42.2024
3/24/1968,21.2066,0,43.7934
3/25/1968,16.8155,0.0011,48.1856
3/26/1968,12.8934,0.0443,52.1509
3/27/1968,9.1838,0.2083,56.0245
3/28/1968,6.326,0.4599,59.1339
3/29/1968,5.7844,0.8068,60.0224
3/30/1968,6.991,1.0601,59.0691
3/31/1968,8.9563,0.6261,56.6698
4/1/1968,13.7613,0.7114,51.9501
4/2/1968,14.1238,0.8215,51.6977
4/3/1968,11.7409,1.2274,54.4865
4/4/1968,11.1317,0.7145,54.5828
4/5/1968,16.5564,0.6627,49.1063
4/6/1968,16.9409,0.5869,48.646
4/7/1968,12.2852,0.9605,53.6753
4/8/1968,9.3012,1.1981,56.8969
4/9/1968,7.4284,1.1266,58.6982
4/10/1968,9.2253,0.8623,56.637
4/11/1968,9.9778,0.3353,55.3575
4/12/1968,8.0222,0.3538,57.3316
4/13/1968,6.1747,1.0488,59.8741
4/14/1968,7.4872,0.9067,58.4195
4/15/1968,11.0239,0.7226,54.6987
4/16/1968,10.3403,0.8618,55.5215
4/17/1968,9.6667,1.4524,56.7857
4/18/1968,8.753,1.6831,57.9301
4/19/1968,8.3605,1.9002,58.5397
4/20/1968,7.0149,2.0818,60.0669
4/21/1968,7.8091,1.7348,58.9257
4/22/1968,7.9903,1.9284,58.9381
4/23/1968,9.7424,1.2415,56.4991
4/24/1968,12.8567,0.7559,52.8992
4/25/1968,12.799,0.3596,52.5606
4/26/1968,9.7616,0.773,56.0114
4/27/1968,8.8015,1.7421,57.9406
4/28/1968,8.7482,1.5574,57.8092
4/29/1968,7.806,1.149,58.343
4/30/1968,6.9252,0.8613,58.9361
5/1/1968,6.486,1.4048,59.9188
5/2/1968,5.1883,2.1081,61.9198
5/3/1968,3.9358,2.2558,63.32
5/4/1968,6.6772,1.6713,59.9941
5/5/1968,9.7306,1.1947,56.4641
5/6/1968,10.9028,0.9819,55.0791
5/7/1968,8.5638,1.3127,57.7489
5/8/1968,5.451,1.6805,61.2295
5/9/1968,4.9151,1.6408,61.7257
5/10/1968,5.1857,1.8859,61.7002
5/11/1968,6.271,1.9784,60.7074
